2673200,ziziojack,,618,5179,1
4118144,malabenoy,2285,1129,4363,1
4307486,Koslan,2718,2839,2852,1
4718232,jo31130,,861,4848,1
4716422,Argosi,,785,5010,1
4718234,Atiar,,513,5457,1
4695898,steevester,,175,6502,1
4690686,%2ADANGER%2A,,2172,3178,1
4718258,cocovere,,769,5032,1
4718661,Liambrgjbrgh,,199,6098,1
975500,max34c,,221,5984,1
4705298,Mos%C3%A8,,223,5828,1
4718254,Momo-ben-Momo-du-bled,,221,5989,1
4718630,iKirnaru,,197,6165,1
4718260,VampireChlo%C3%A9,,557,5340,1
4707849,lormatin,2444,17302,1117,5
910565,ratzo,848,3663,2558,1
4718186,steegy,2524,1195,4242,1
4718371,delta0520e,,594,5212,1
4713986,16toto,485,2384,3062,1
4717617,attaquetitan,2619,1192,4246,1
3674738,stabilo67,1991,5164,2192,2
4718352,guest76859432bc1c0c2b429,,219,6050,1
4718716,tristandu27,,175,6540,1
4718227,elenium,,441,5657,1
2067773,roxy85,1650,2582,2951,1
4618410,dodudodo,,772,5028,1
4718134,WI+FI,2888,1310,4049,1
4718093,AKNxChamanouu,1552,1167,4289,1
4718340,thomassachy,,223,5862,1
4718738,darkvolk6180,,223,5793,1
462984,Horse,,175,6348,1
1213655,Citroxx,2375,2885,2838,1
4718252,balvin7,,441,5654,1
4718569,LeMeilleurDeTousLesHad%C3%A8s,,225,5756,1
4566740,NickDrip,332,150377,48,16
217121,unaitop,2511,11344,1486,3
4718205,argotys,,223,5778,1
4006524,Roulantroutards,1733,10821,1523,4
4718187,Ok+pour,,223,5833,1
4718701,guestfa6e736ad3485c52981,,221,5966,1
211195,mozel,,175,6433,1
4718559,Zoe1201,,564,5309,1
4718226,tico3578,,221,6015,1
2941439,Athenasios,,3629,2568,2
4707213,minitus,2314,2097,3239,1
4707436,Hindbad,2608,6838,1900,3
4718363,axel.lpt,,223,5785,1
4718263,annamania,,441,5651,1
4718188,guest079712cec167e8e9049,,175,6306,1
2314234,the+yellow+army,2174,4169,2411,2
4718243,Yanos+stefanos,,511,5483,1
4718206,Marco-polo11,,536,5378,1
4710317,WeTeKs,1552,2135,3205,1
4718622,Raul1K22,,805,4979,1
4718207,BrinePlays2,,751,5057,1
4718445,guest627c317a02c437b4354,,219,6048,1
4320862,guilleuxj,,0,6740,0
3706090,Frenezynator,,864,4845,1
4713930,thelumberjack,1913,2213,3161,1
2418599,minitoy,,219,6070,1
4707831,john-wait,,175,6367,1
4628954,Ulyss2000,,175,6542,1
1930843,enormosor,2811,1287,4088,1
3848904,winterfeel,,965,4689,1
4718520,guest2f471ae2a0df980ab00,,503,5529,1
4718412,TestUser13363625321,,175,6520,1
2318693,baba1223,2600,4168,2412,2
4718636,guest4e8a85eb2e59a1c41a0,,221,5914,1
4495739,Yukine-Unity,2958,1026,4561,1
4704825,Saguifre,1818,19878,1022,3
4718217,Tay14,,916,4772,1
3102141,CM75012,2600,4965,2228,2
3121969,Ertopia,,197,6123,1
4177000,bruno24000,2619,2394,3054,1
4718319,Chiara+2,966,965,4686,1
4718378,Martotor,,223,5822,1
4591856,mordicus2,2392,878,4814,1
4717933,Dizado,,223,5794,1
4718599,Shazam2004,,530,5399,1
4564687,jean+mi+du+93+victim,,175,6363,1
34858,sebcreil,,221,6009,1
4200403,marc1962,1789,1921,3383,1
4718229,JNMAND,2392,1132,4354,1
4709495,Bouhbou,,663,5130,1
2962467,leo59230,2865,3901,2495,2
4718212,JuliaT,,441,5661,1
4718244,Demysthocle,,465,5598,1
4718256,gothika74,,474,5579,1
7414,pascaldu62,1854,32333,719,5
4443569,lou+nissarte,,1969,3339,1
1094701,leditche,,728,5086,1
4648711,sachalafouine,,457,5632,1
326277,AZERLOLOTE,1373,7363,1836,3
4718355,Stellare,,441,5669,1
4718049,Cygogne99,,1351,3994,1
529245,mathsa,,607,5193,1
1532465,Vercing%C3%A9torix91,,0,7044,0
2005187,Terroblade,,0,7003,0
4718213,BLANKIS,,175,6248,1
2005190,arthas81,,175,6234,1
4718489,malromcoq,2822,1128,4365,1
3007050,Asterix.44,1056,3108,2749,1
1367394,esteban74520,,1398,3933,1
1338515,zilba9,,175,6566,1
4648151,scratchy175,,175,6486,1
4042052,Dawiddym,2729,21998,956,5
4718532,brunobally,,463,5602,1
4718181,RolXzer,2392,1268,4130,1
2724174,Nayximinator,2375,2768,2877,1
1452625,poliilop,2837,4210,2398,2
4718282,El+K,,548,5360,1
3731693,janakya,,1006,4604,1
4718255,Venteuse,,513,5467,1
4695521,Don+Mano+Verde,2570,1054,4501,1
4690425,allumerlefeu94,534,6377,1974,2
4457766,WordLost,,175,6553,1
535179,lebourge,,175,6386,1
4718541,guest58d1ec185d4ca4a047c,,519,5437,1
3654878,Vistral,,175,6549,1
4718259,guest9c5418be9041ae7478c,,221,5945,1
4718193,ju072319,,175,6369,1
1859779,Konrad123,2382,10831,1521,3
4718299,CaprisKatin,1334,1156,4310,1
4656253,Hugoswim,,1221,4190,1
4714681,lanouvelle,1650,4128,2425,2
1195237,leplouk,1552,981,4659,1
4715313,arthurdunit,,824,4932,1
4718235,snack252,,773,5027,1
607037,leorou,2944,1567,3711,1
4718274,pandanics,,581,5247,1
4716464,pos%C3%A9ifion,2820,2363,3077,1
4700664,achille+de+la+grece,1270,1174,4275,1
4718522,Youssef+BK,1284,1228,4178,1
3564420,JOSE.CLA,2580,4121,2428,1
2578816,roronoa+yassine,,175,6477,1
4718245,guest3546b841f3194fb1281,,221,5910,1
4718198,Wiwix10,1552,850,4876,1
4716809,louisataque98,,989,4647,1
3108096,jethroo,,767,5039,1
4718194,pers%C3%A9e+de+th%C3%A8be,,223,5839,1
1455046,varamyre,,175,6547,1
4718593,guest841dbcc3cca5e01acb5,,221,5935,1
3185652,Efee42,,223,5796,1
3700929,antigone74,,1650,3637,1
4718192,guest62fbafdc0061cad5b45,,221,5923,1
396766,loliv,,4627,2288,2
2180432,malakatoes,,221,5982,1
1892526,l+exorciste,,175,6394,1
4718191,Katairi,,441,5662,1
4712427,Ghoul75,,175,6300,1
4718571,kill22120,,587,5231,1
4546306,TheAbyssSlayer,,175,6524,1
4658620,guest6fd5a820777c84d5e20,,175,6322,1
4718542,Azrod-15,,232,5726,1
3333853,DaQuarious,39,5326,2154,2
4718321,astac,,175,6235,1
4634065,Clovis-sl,,3153,2737,2
4016929,minijig,882,140525,59,16
4718283,MedKing,,228,5737,1
4716676,Spiiiiiiino,2837,1694,3586,1
1602469,marcsand,1270,1138,4346,1
4709533,balur123,1728,1402,3928,1
4183601,kordinateur,,528,5404,1
4718237,loukajr,,830,4922,1
4717078,Petitpouidu74500,2320,1942,3366,1
4718465,a+lvdjfk,,871,4833,1
4713136,HEACH,2235,1779,3497,1
2551413,Falcolol,,516,5447,1
301037,wildcat27,1650,6119,2016,3
4291532,Crazy+Eyes,,618,5178,1
4718063,Emmanuel+Macronus,2744,1130,4358,1
267803,thibre,2511,8057,1757,3
2201777,Beyonus,,1063,4478,1
4718294,guest569863405a637721422,,221,5918,1
4718210,flytoon,1552,1283,4097,1
4689908,roukmout+29,,9112,1655,2
4341035,Kalesme,,175,6371,1
4718687,sosot2306,,674,5123,1
4710568,nini+pouette,455,14766,1268,3
126445,Elhond,,175,6274,1
4684960,lilas212,2888,1064,4477,1
4426261,nicos34560,2608,10111,1582,2
2028271,xwariorz,2600,2897,2835,2
4718277,palatin2,2948,927,4760,1
4718317,jeanfanch,,574,5268,1
3840184,iFreeter,1650,1221,4191,1
4712971,Cwarrior,2714,4669,2273,2
4717934,pereirapedro,,1267,4134,1
2075877,Flo-GIGN59,2532,1623,3665,1
4718358,Pach%C3%A0cutec,2944,1205,4227,1
3559251,Teecs,,551,5352,1
3043034,monsteigor,,175,6430,1
4591151,%2Arirou,39,116311,102,17
231264,simonou,,1205,4228,1
4718714,Rcsf,,1004,4611,1
4718761,sebastien600,,528,5406,1
1620229,alexlegrandu91,,219,6025,1
4406125,CreazySky,,509,5493,1
3566370,FuSion-Guillx,1865,18613,1063,5
296797,sined14,,1063,4480,1
758028,rey+brieg,,175,6475,1
4718347,guest8365ad91a3404030ba5,,221,5934,1
4718543,Valentus66,,221,6018,1
2836323,Spartiate+%C3%A0+vie,2936,1187,4255,1
4714197,gpasdepseudo62,,1541,3751,1
4560269,belldandy1,2912,1454,3858,1
4711597,EliPas,2174,1947,3360,1
1189773,Croque-Lune,,993,4637,1
7815,passeda12,,221,5998,1
4638692,Rbkkk,,446,5639,1
4718289,Neyt0n,,569,5289,1
4718304,guestbb588eb353abf03eddc,,197,6156,1
4718183,Bate2000,,560,5327,1
782101,jangot+fet,,1531,3777,1
1577868,Keira59,1854,12428,1405,4
3374801,FLUX2333,,175,6290,1
3561263,arkharos,,970,4676,1
4718732,guest38658474a1a2d50b2eb,,219,6044,1
4718655,raphnath,,226,5744,1
4718322,michelmatth8,,463,5608,1
1476315,Romu-13,,1504,3807,1
3742497,Conquistador+35,2867,2087,3250,1
4350486,TITAN1963,,0,7019,0
4695147,cardosa+76,2052,11561,1470,4
4718396,TotoOKC,2960,552,5349,1
759517,jelica,,828,4927,1
1562959,Misterpat,1056,8348,1732,3
4718305,scooff,2919,1286,4090,1
2758103,azouke,,221,5885,1
2606098,Tuamemetus%C3%A9,,197,6197,1
1284523,elodie1983,2888,1580,3704,1
4709088,le+concombre+masqu%C3%A9,2421,2839,2853,1
3792181,ville+de+viviloulou,,1079,4454,1
4717876,Kunsan,,1127,4369,1
3190023,Bargnae,2235,2100,3234,1
4712476,Bruh-misateur,1552,4545,2309,2
4718291,PrKoro,,809,4969,1
1515744,L+enfant+joueur,,175,6390,1
4718723,Cave+Vend%C3%A9enne,,175,6255,1
4718295,taratas,,478,5562,1
2122031,nono10260,2948,1002,4619,1
2097275,totofff89,2744,1282,4101,1
4718303,resquin28,,588,5228,1
4718515,Block+lesnar,,175,6249,1
4718167,juliecita,2392,1055,4500,1
4687290,Boum47,1141,1083,4444,1
4718354,Arlhos,,223,5779,1
2697084,Xx.kriiminoO.xX,2981,993,4639,1
4718336,math2011,,197,6176,1
4718614,Anubis58130,,794,4993,1
4446172,YDS86,,441,5675,1
4718533,Kilokal,,221,5972,1
4718348,guest2f7c88766d53c3abc2e,,175,6311,1
4718499,guest95cbeea2254e3a36917,,221,5944,1
1857157,dylandu85,2811,3569,2592,2
4251758,TIRZAGHOR,2595,6329,1982,3
4718637,ubosnoopy2005,,197,6199,1
4718553,Andr%C3%A9akfjf,,481,5556,1
4718454,gaming18v,,175,6298,1
4718359,guestdecd4d3e038a515c290,,197,6161,1
4515503,Sophie1811,,197,6191,1
4718360,guestdba332fbdc385d940b6,,175,6338,1
4718645,guestf286ab8558b45a73b0f,,221,5964,1
4718379,M%C3%A9dis,,441,5665,1
4718337,Tertia,2953,625,5170,1
2919408,warioshop,,790,5001,1
3652213,louka+76,,1025,4564,1
4607994,Cilof,2600,13199,1357,4
4563566,Vmarache7,,598,5208,1
4718086,philippe+o+megas,1495,1107,4401,1
605533,SKYRANGER,,3085,2757,1
1328487,samourai30,1141,1733,3544,1
4709248,fat+boy+1340,2755,1745,3528,1
4687234,MIKOSGAUKOS,,509,5508,1
3388207,gomus69,2619,4768,2256,2
2062869,cas.33,1141,1205,4224,1
2558161,titi425,,1004,4614,1
4712283,viviZer,2729,13594,1332,4
3280487,frisly,,219,6039,1
4718370,moraira1705,,225,5760,1
4718326,birpondo,2923,824,4933,1
4710313,hgdxk,2444,5388,2151,2
4718718,moudugnou,,763,5044,1
1065833,alix63,,1314,4043,1
3004956,valou53400,2949,1208,4217,1
4718367,guest7dc08e87cdbf1ab7e7c,,221,5929,1
4710577,zdar400,2739,4983,2224,3
4718455,SH+Revali,2392,566,5299,1
4714050,Shruikene+D.,,1779,3499,1
4393902,gorgothe,,175,6302,1
4709784,kenshiro1985,1281,6452,1960,2
4718369,TheWhiteHat,,223,5859,1
4718197,Guzoor,,753,5054,1
4718389,letueurw9,,212,6087,1
4645569,WARZAZAY12,,1119,4380,1
4714605,Kaliss2,1323,3751,2537,2
4718184,LEONIDASLOGAN,,629,5163,1
4351892,king+kong+EMPROR,,175,6379,1
630855,lutin2020,2570,8179,1748,3
4718762,Letzebuerg76,,223,5816,1
4231094,As0r,,247,5706,1
1647478,Xx-drake-xX,,175,6559,1
4708399,M%C3%A9ridian,2323,0,6873,0
4438379,fred+b35500,2956,1521,3786,1
2336861,Natalia27,1281,3668,2555,2
4293174,loarvio,,1059,4491,1
3058383,palhyt,,3514,2610,1
4718471,aurelie+regine,2919,1043,4530,1
1814369,hippopolo,1609,39574,591,6
4238591,chait+I,2817,2376,3068,1
4715946,OlivierGiroud,2375,1964,3343,1
1044859,birdofparadies,,7261,1844,3
4718084,cleophee50,2392,1070,4465,1
4718318,Pataouette,2944,1105,4405,1
2769789,emmax,1865,15309,1232,4
4718407,simonblesg,,223,5851,1
4718408,lucas311,1495,970,4677,1
3521452,Constantinoplus,,2055,3271,1
3539388,Kangaxx,2928,1558,3729,1
4718324,Honiris,,890,4801,1
4213459,Nor%C3%A9thus,2285,1188,4252,1
4713424,Moox76,2893,1742,3532,1
4718464,nigorp,,549,5356,1
4633192,diablotin33210,2842,1201,4232,1
4356823,TyScris,,175,6541,1
73056,thibaudman,2595,6685,1922,3
3970153,karambalala,,1025,4563,1
4373712,%3D%3DDoomslayer%3D%3D,1281,3177,2726,1
4718609,LordMurloc,,223,5818,1
4712525,KNami,2375,6122,2015,2
1366519,rom-76,,1051,4514,1
4376598,Reigen,511,157118,35,15
108932,lucas2b,2189,31339,735,6
4711349,zNoPower,,1033,4548,1
2997898,Flap79,,1283,4096,1
4709446,del34,,511,5476,1
4706042,Faelg%C3%B6r,2320,6329,1981,2
1883580,keops+city,2285,892,4795,1
4097629,Nitrien,,175,6447,1
4718330,TheDragono,,566,5300,1
1793018,miss+oumazigh,1141,1168,4288,1
4374550,solena100,,2639,2917,1
4546667,gottarda,,564,5304,1
2865169,ForZxApoc4lyps,,621,5174,1
4714993,doutdou05,2619,1916,3386,1
4549822,Aerodyas,2820,2267,3128,1
4718298,OneKaa,2285,812,4959,1
4718329,louladieux,,441,5664,1
140984,Athena+II,2729,16719,1147,4
2197316,Eratosten,,175,6276,1
4718693,brothercrow,2939,843,4891,1
4549246,-ESCOBAR-34,2400,10284,1563,3
4708908,Nala1977,1924,2619,2926,1
4718472,Vera4226,,651,5140,1
4423748,Gamer17coco,,534,5388,1
4428294,szef,1255,1592,3696,1
1181527,fripouille35,1270,1110,4394,1
4417348,DivinArceus,,0,6681,0
4563944,leolaigle%2A,,175,6391,1
4712689,Wspirituos,2714,2847,2851,1
4718196,tooooop,2945,1084,4442,1
4084536,Eug%C3%A8ne+Bastos,,3675,2551,1
4593003,Philom%C3%A8ne56,,811,4965,1
4708689,Stendhal1,2320,7198,1857,2
1606737,adadwib,1552,1106,4403,1
1412407,dadamoto,1281,4268,2384,1
4718182,mael+cbt,2392,1124,4374,1
3702073,Dinoweex65,,219,6033,1
4718439,antotiger2ss,,223,5773,1
4718447,Wolf+41,,530,5400,1
4718453,guest0a5176357b899601efd,,221,5903,1
4718391,Neratius,,829,4925,1
2009440,pomilo,,917,4770,1
4718504,Nicaldartamer,966,1091,4427,1
483014,totor777,,1655,3629,1
3687349,blackbeel,1650,3456,2624,2
4403542,Gwellis+Bagnoro,2684,18528,1068,5
3974861,TEEPEE-OLIVE,2974,535,5386,1
4718012,Trip+to+grepo,1323,1283,4098,1
1455647,mister3,,943,4730,1
4718220,H%C3%A9rodot,1552,1199,4237,1
1172390,jbmas,,175,6360,1
3706310,Nico15150,2619,1520,3788,1
4718390,BOUKRACH3,,509,5490,1
4718094,pdexa,2276,1225,4185,1
4550021,Erkei,2684,31238,737,7
4588669,Lady+Yggdrasil,,528,5405,1
4113014,shade31,,1982,3325,1
1844167,bricent,882,162577,30,20
4713638,LucreziaScopoli,1894,2174,3177,1
4170489,CruzCampo,2729,8992,1666,2
4718416,Julith,,630,5160,1
4718392,guestfa6f8fc2518c96f1ce0,,175,6341,1
1828873,anthonin4,2608,10208,1572,3
4718557,Silv+Aries,,968,4682,1
4638552,florinache95,,2866,2843,1
4718595,SushiL,,950,4721,1
4718763,antonio-360,,223,5772,1
4718540,espoire95,,571,5275,1
4370632,Hinook0405,2382,7366,1835,2
4230009,rane63,2812,1165,4292,1
4696664,Maryssia2806,2406,806,4973,1
4706472,clom+2,2751,4818,2248,3
1197211,saihtt,,175,6482,1
4718264,saitowrynn,2820,1170,4284,1
1558589,jalage,,175,6358,1
4718418,djune2.0,,856,4861,1
4713077,FLOWCITY,1650,1704,3576,1
1854519,Tezzarel,,509,5519,1
619188,sAd03,,2170,3181,1
4715676,Nls14,2600,1433,3889,1
4718414,JossBB,2958,175,6368,1
4718511,alrik14,,564,5303,1
4718663,erethria,,769,5033,1
1635016,thewops,1373,7150,1863,2
4718413,guest1a36d410f54c429e4a3,,175,6309,1
4283839,coluche38,2349,547,5362,1
1437773,keldermans2,2943,1254,4153,1
3200936,ath%C3%A9na04082002,,791,4997,1
4252032,commandementdes+roi256,2938,1183,4263,1
4714748,Le-BarJot,2908,1924,3381,1
1768409,dridri888,1707,1198,4238,1
4718675,guest8062c73e442d330e3c7,,221,5932,1
2164021,EricLeB%C3%B4,882,138036,67,16
4718530,Atlasi,,223,5783,1
4718756,Sayfet,,509,5517,1
4718444,jean+eudes1,,461,5613,1
4151854,legeekeur,,1144,4331,1
4714522,Halzote,,1720,3554,1
4718490,mucheX,,511,5480,1
4718719,957+minutes,2285,812,4956,1
4718448,ASOK,,511,5471,1
143625,PANDZANNY,,8371,1728,2
1478804,chennifie,2992,891,4798,1
4718473,domor44,,221,5893,1
4718475,le+jpms3455,,583,5241,1
4374800,minou131,1270,984,4656,1
367881,maximus5,,1564,3721,1
4718753,Oraika,,223,5834,1
4718457,darkmike544,2939,959,4699,1
4718496,guest900c5fff4809cf5cc62,,221,5942,1
4718549,TestUser13363744377,,175,6522,1
880131,momofry,,1026,4559,1
572755,Zalera+Neylis,,0,7068,0
4718462,Cameron+tu+connais,,511,5474,1
422562,dac24,,1207,4219,1
203236,C%C3%BCneyt+Arkin,550,4753,2260,2
4718353,Shiruuko,2811,1289,4083,1
4718449,la+bouche+%C3%A0+ta+m%C3%A8re,,1082,4449,1
4718523,X%C3%A9na1970,,221,6021,1
4718587,DARCAM.L,,641,5146,1
4715484,B3lz%C3%A9buth,1894,1888,3409,1
4718463,jean+louis+06,,509,5502,1
3749824,carn1785,,2019,3305,1
4261169,ACDC01,2595,2243,3140,1
383873,tristan5868,2608,1868,3424,1
4406,puma62690,2400,16576,1151,4
4625986,Exorias,,175,6279,1
4718495,Aphrodillon,,223,5774,1
4710829,inconnu572,,8367,1729,4
4718626,Reshybraz,,509,5514,1
4252195,TymixFR,,1287,4089,1
4718754,Kkts,,575,5266,1
4714942,Regoub78,2888,1927,3380,1
4718328,alaskata,1707,1203,4230,1
2145761,Stowy,,1461,3855,1
4587449,GASPER03,2266,86369,188,14
4528912,Erwandu03410,2400,7480,1820,2
4714347,X-MaxOverDoSe-X,2608,9449,1627,2
4515823,LightningStark,,900,4783,1
2367694,tenaka+kan,,2254,3138,1
4302878,Alkaaa-,2744,1615,3676,1
4374814,densi01,,798,4988,1
3321984,tchock77,,197,6192,1
4718516,guest8ac7c18e5d1ad417636,,221,5938,1
597813,Tok82,2595,10075,1584,4
428058,lolo76200,2392,1146,4328,1
890323,polo91,,1713,3563,1
4691943,nicogout,,2441,3027,1
4718368,Thomassachy08,,1081,4451,1
173090,clem59,,997,4629,1
2729947,daguedrave,,3852,2509,1
4713263,ligryon,,1239,4169,1
4578393,medric3,2811,1661,3622,1
4703713,sphggbbbjg,2697,23939,899,5
4205028,B%C3%BCq%C3%AEn+de+Xaintralles,2811,3806,2519,2
965205,Sanjit,,1275,4115,1
4716677,romain80136,2908,1907,3395,1
2041017,IfuSerious,2684,2949,2815,1
4714835,lulucifer93,,1564,3720,1
4321345,Sanilst,2908,1502,3808,1
4718154,GROSLOUBS,2951,1384,3954,1
4410605,Soupolais,,175,6500,1
4718476,guestd46f0779165f402a702,,197,6159,1
4611075,S%C3%A9n%C3%A9his,1913,9267,1643,3
4718223,petits.poid.carottes,1552,1208,4216,1
4697026,cyberdragon63,1865,6446,1961,3
311801,Arthur+de+Bretagne,2595,6827,1902,2
4718421,Soooreeeeen,2965,1084,4441,1
4711739,erwanASSL,2235,2204,3165,1
1515168,thierrybj,,1152,4316,1
735982,deathwhite,1650,1536,3766,1
4713430,frankydeneve,2400,4507,2317,2
4718477,guest2b69209c7f7e9cec765,,221,5909,1
4705100,linconu45,2172,2747,2885,1
399411,clemssdark,2929,1219,4194,1
3593773,paulsss,,223,5838,1
4718548,Lamineee,2392,1023,4570,1
1431064,dud94,2962,1095,4418,1
4718479,guestdca4e4922174c0aac6f,,175,6339,1
4623928,ICEMAN7025,,175,6352,1
2430492,gotronus,,1069,4470,1
4333369,odin218921,1284,1095,4419,1
4718703,guesta690387b19527dd5fe7,,197,6155,1
4718564,garamis,,525,5419,1
4718138,P%C3%A9tainDu56,966,1379,3958,1
1043884,Killergh76,,0,6797,0
4710023,kargloud,2645,11434,1480,3
4716432,nono+embre+chloe,2976,1961,3345,1
4718497,Art%C3%A9mis+et+Ar%C3%A8s,,223,5780,1
4520926,Popdeath54365,,175,6467,1
2769904,neoghost73,,1142,4339,1
594459,manivelle,332,138484,63,17
4351663,leopolorapid,2983,526,5416,1
2058130,Sblubil,2570,6502,1949,3
2118686,lacknoir,2758,1274,4116,1
4717997,Le+Buchho,1323,1296,4070,1
4690298,legeekdu01190,,175,6388,1
4551127,markmood,,0,6857,0
4718380,Carla%C3%A8%C3%AFs,,734,5078,1
359589,theylior,,223,5860,1
4363210,azazee2,2375,1777,3501,1
4217813,scalpeur66,2600,7306,1841,3
4718398,guestd8a4052807c6d922a68,,175,6335,1
4718270,The2pacman,,762,5047,1
1373407,jerseb92,1056,8552,1706,3
4718646,guest7b77495ec35b0660ae0,,175,6324,1
63368,azerty97,1373,6673,1928,3
1939073,McNeil,1990,19706,1031,5
4269152,Captain+Tonio,,219,6028,1
4718764,Tastybite,,270,5692,1
632377,ville+de+l+amour,2600,6632,1933,3
283439,MogBamil,2956,951,4718,1
4608736,remi3698,2822,1005,4607,1
1637914,captained,2684,13715,1323,4
4718568,spartacus1234567,2524,1021,4575,1
669473,boumix,1854,46376,498,8
4718563,gueste8aef7115c9dc0b9f41,,221,5962,1
2104707,sith+lord+revan,2919,1491,3818,1
2642716,Mortaniuss,1650,6134,2013,2
4708295,charles.g7,1811,28300,797,5
4710291,guest8a082f38adefa3a7455,,197,6154,1
4702287,pasipha%C3%A91,,2043,3284,2
4711692,Milly6421,2684,2237,3146,1
1384052,reine+mafia,2944,1404,3926,1
4706415,simnk29,,175,6490,1
4718685,loupfilsdares,,498,5533,1
4718512,Waldo+Kitty,,527,5411,1
4718567,SPQR+FORCE+ET+HONNEUR,,221,6012,1
4718678,MyLady26,,953,4711,1
4718688,ninoventura59,,223,5831,1
4704499,saskel,,516,5452,1
3363293,jti3378,2684,19888,1021,5
4718566,guest6bfa87c079129359acd,,175,6321,1
4718480,guestcbf0c1c2464ca4540e1,,221,5953,1
4330391,Pendrabrume,332,152038,42,18
4718481,allis-c,,441,5650,1
4718225,rsclaure,,865,4844,1
4718505,esperenzai,,175,6278,1
4574493,Le+kraken-59154,1913,8122,1753,3
4718498,pufiugg,,523,5430,1
4718647,stephane-agel,,739,5072,1
4718409,killboum,2939,1139,4344,1
4093773,kersabiec,1056,81869,218,11
3601342,Livia+OCtavius,,175,6398,1
4427413,ange.des.tenebres,1733,191648,13,21
4262047,funkygroove,,1051,4511,1
3710506,Anthodepoullan,2951,1367,3963,1
576648,Terentiuus,,219,6082,1
103244,fun59,1913,5157,2195,1
1638987,lobtheking,2600,6572,1939,3
1473281,papetti,2392,1008,4602,1
2181423,archosias,,175,6229,1
4718377,thaobis,,1040,4541,1
4702248,jeune+1er,,458,5627,1
4709850,mickael1980,2235,0,6877,0
4708887,Mizang,1789,1215,4200,1
4702988,Lovegood18,1727,893,4793,1
1858223,hamydon,2645,8933,1669,2
4718545,nounix77,,221,5994,1
4718350,Sarah+11,2944,1255,4152,1
4718733,Mazarov,,223,5823,1
4716070,Eclaos,2837,2167,3183,1
4718746,jaunericard,,223,5806,1
4708957,WaLroGe,,506,5525,1
2911918,CETOUT,2392,846,4880,1
4718442,noemie1612,,563,5319,1
4718544,la+criminal,,541,5370,1
4718393,Lamygow,2960,1101,4409,1
1920284,ledju,2600,2344,3089,1
2445221,handicape1,1334,820,4943,1
3980486,anemone32,,4422,2338,2
1260670,miniano,,536,5379,1
4244077,Gradok,2375,3332,2673,1
2753478,zookaa93,1650,3354,2670,1
3117665,Pyrrhus83170,2511,2484,2998,1
2635968,laurenzo1313,,1112,4392,1
1899565,LPaul,455,15965,1191,3
1534275,aristotel%C3%A8s,,175,6231,1
4718518,Cafou497,,748,5061,1
4718500,77salomon77,2978,1047,4519,1
2782195,Ikhran,2400,15245,1238,4
2594404,Rayell,2684,3565,2593,1
4716694,espuma,2908,1061,4483,1
21329,bazzouka,190,122053,93,18
4718419,krashpop,2965,1041,4537,1
4718000,AtOmK,1323,1180,4265,1
4703983,Odinson72,1281,17466,1112,5
2911555,bardan61,,741,5069,1
4718351,nicolaos55,966,1025,4565,1
4718604,Famis,,221,5896,1
114424,Commander83,2684,13697,1324,4
698414,Lord+Galad,966,1076,4460,1
736311,Frelonus,485,9894,1592,4
2254917,luluerons1874,2375,3179,2724,2
4709504,Carlos+la+foudre,,1819,3462,1
756988,laraindiana,1854,9225,1648,2
4718519,RkS.lulu,,516,5451,1
2359908,alexdl2013,,1051,4509,1
4002628,Alexthandre,2956,868,4835,1
4718596,lemoine225,,476,5569,1
911807,nicorb,,1229,4176,1
1830193,BobRN,692,108536,115,13
3558679,aym88,2888,3495,2615,2
4718534,keiro65,,509,5504,1
4718222,b%C3%A9cherelle,1552,1330,4025,1
4718402,jukaya,1495,1008,4601,1
4675641,TicTac69,2382,21144,986,5
2110393,nynaa,,0,6904,0
4718576,lysa24,,558,5335,1
499750,nono816,1707,1205,4226,1
4381714,Arkanion,,1098,4415,1
3694377,anzhelika+zhukova,,617,5180,1
4718565,aleksioriginal,,579,5250,1
4057841,kurothehunter,,1597,3691,1
4531995,Lyloclan,,175,6411,1
4718597,Kseuxox,,221,5973,1
4714206,Zyrogue,,2626,2923,1
141315,Montesquieu,2971,1205,4225,1
3808553,Sicario+De+Gamma,1733,116589,100,17
3646492,francis91270,,175,6295,1
4647064,skyzen-68,,175,6493,1
4716808,flow1996,,461,5612,1
4718136,Andromaque3363,,1003,4615,1
4272308,CLEKING23,,175,6258,1
4718601,choto,,223,5789,1
4700947,lordphilippe,,0,6839,0
2350278,johnny2049,,1374,3960,1
449064,Epyon83,2165,416942,1,41
4700705,DeusHelios,2652,79266,235,12
4707406,Erico73,,939,4740,1
4349295,theo+le+myst%C3%A9rieux,,862,4847,1
4708528,filibus1961,,625,5168,1
4718056,haltarnes,2744,1420,3902,1
438147,-DIANA-,2519,1332,4023,1
4718524,r%C3%AAv%C3%A9,,223,5846,1
4302441,Vaurthex,692,159115,34,17
4563334,beurkii,2956,1557,3731,1
2638353,remslol,1259,11601,1468,1
1731309,shogune,2812,1418,3906,1
1405134,Gressigno,2873,216949,7,22
3768212,TheXe,2375,1304,4061,1
4718638,maumau38,,549,5355,1
4707611,Arthopsytos,2878,11107,1498,3
4718438,foutezmoilapaix,966,1306,4057,1
3672518,Witt,,1841,3441,1
1001545,grigo7,,175,6303,1
4099744,adibbou68,,536,5376,1
4718656,4Lolo2,,223,5768,1
871766,jhervy,2944,1145,4330,1
